Loc Type,A,B,Source ID,AT Grp,FT Grp,AM_est,MD_est,PM_est,EV_est,EA_est,Daily_est,AT,FT,Daily_obs,AM_obs,MD_obs,PM_obs,EV_obs,EA_obs,AM_ratio,AM_diff,AM_pctdiff,AM_absdiff,AM_rmse,MD_ratio,MD_diff,MD_pctdiff,MD_absdiff,MD_rmse,PM_ratio,PM_diff,PM_pctdiff,PM_absdiff,PM_rmse,EV_ratio,EV_diff,EV_pctdiff,EV_absdiff,EV_rmse,EA_ratio,EA_diff,EA_pctdiff,EA_absdiff,EA_rmse,Daily_ratio,Daily_diff,Daily_pctdiff,Daily_absdiff,Daily_rmse,AB
101/280,52126,28073,204,UrbBiz,Fwy/Ramp,298.87601,1161.93359,610.34985,1113.41687,139.28499,3323.8613100000002,2.0,5.0,2933.3333333333303,403.666666666666,954.166666666666,591.666666666666,916.166666666666,67.6666666666666,0.7404029975227098,-104.790656666666,-25.959700247729028,104.790656666666,104.790656666666,1.2177469938864638,207.76692333333415,21.77469938864639,207.76692333333415,207.76692333333415,1.0315772112676067,18.683183333334,3.1577211267606797,18.683183333334,18.683183333334,1.2152994760778617,197.25020333333407,21.529947607786163,197.25020333333407,197.25020333333407,2.0583988669950757,71.6183233333334,105.83988669950759,71.6183233333334,71.6183233333334,1.1331345375000013,390.52797666666993,13.313453750000125,390.52797666666993,390.52797666666993,52126 28073
101/280,33692,52167,205,UrbBiz,Fwy/Ramp,2291.74512,5265.05566,2739.29639,2578.70752,457.01453,13331.81922,2.0,5.0,5204.666666666659,976.333333333333,1960.16666666666,999.333333333333,1010.5,258.333333333333,2.347297835438717,1315.411786666667,134.72978354387172,1315.411786666667,1315.411786666667,2.6860244843125676,3304.8889933333403,168.6024484312568,3304.8889933333403,3304.8889933333403,2.7411238058705814,1739.963056666667,174.1123805870581,1739.963056666667,1739.963056666667,2.551912439386442,1568.20752,155.19124393864422,1568.20752,1568.20752,1.7690885032258088,198.681196666667,76.90885032258088,198.681196666667,198.681196666667,2.5615125951069593,8127.152553333341,156.1512595106959,8127.152553333341,8127.152553333341,33692 52167
101/280,52701,20651,206,Urb,Fwy/Ramp,3489.65796,8248.69531,4073.45044,4147.03857,766.59467,20725.43695,3.0,5.0,7383.333333333316,826.666666666666,2511.16666666666,1578.16666666666,2224.33333333333,243.0,4.2213604354838745,2662.991293333334,322.1360435483875,2662.991293333334,2662.991293333334,3.284805990575438,5737.528643333339,228.48059905754377,5737.528643333339,5737.528643333339,2.5811281698173096,2495.28377333334,158.11281698173093,2495.28377333334,2495.28377333334,1.8643961801288804,1922.7052366666699,86.43961801288803,1922.7052366666699,1922.7052366666699,3.154710576131687,523.59467,215.47105761316868,523.59467,523.59467,2.807056923250571,13342.103616666684,180.7056923250571,13342.103616666684,13342.103616666684,52701 20651
101/280,20651,52700,207,Urb,Fwy/Ramp,1261.41541,2840.42456,1219.88086,1732.96204,369.20029,7423.88316,3.0,5.0,3765.333333333325,853.666666666666,1415.16666666666,634.833333333333,681.0,180.666666666666,1.477643978914488,407.7487433333341,47.76439789144879,407.7487433333341,407.7487433333341,2.0071307690495916,1425.25789333334,100.71307690495914,1425.25789333334,1425.25789333334,1.9215765712785517,585.047526666667,92.15765712785517,585.047526666667,585.047526666667,2.544731336270191,1051.96204,154.47313362701905,1051.96204,1051.96204,2.0435440405904135,188.533623333334,104.35440405904133,188.533623333334,188.533623333334,1.9716403576487298,3658.5498266666755,97.16403576487296,3658.5498266666755,3658.5498266666755,20651 52700
101/280,52142,52124,208,Urb,Fwy/Ramp,6174.57031,13444.55566,7542.88184,9096.43555,827.98077,37086.42413000001,3.0,5.0,46227.83333333316,7435.66666666666,16854.9999999999,9051.0,11136.1666666666,1750.0,0.830399019590264,-1261.0963566666596,-16.960098040973605,1261.0963566666596,1261.0963566666596,0.7976597840403488,-3410.444339999902,-20.234021595965125,3410.444339999902,3410.444339999902,0.833375520936913,-1508.11816,-16.662447906308696,1508.11816,1508.11816,0.8168372315428757,-2039.7311166666004,-18.31627684571243,2039.7311166666004,2039.7311166666004,0.4731318685714286,-922.01923,-52.68681314285715,922.01923,922.01923,0.8022531331412924,-9141.409203333154,-19.77468668587075,9141.409203333154,9141.409203333154,52142 52124
101/280,52122,52232,209,Urb,Fwy/Ramp,1429.51367,5431.39258,2600.92114,3857.77954,309.61566,13629.22259,3.0,5.0,10195.99999999998,1021.66666666666,3524.66666666666,2155.33333333333,3191.33333333333,303.0,1.3991977194127334,407.84700333334,39.91977194127334,407.84700333334,407.84700333334,1.5409663079251021,1906.7259133333396,54.096630792510204,1906.7259133333396,1906.7259133333396,1.2067373059078275,445.5878066666701,20.673730590782746,445.5878066666701,445.5878066666701,1.2088300208899114,666.4462066666702,20.883002088991148,666.4462066666702,666.4462066666702,1.0218338613861386,6.615659999999991,2.1833861386138587,6.615659999999991,6.615659999999991,1.3367224980384491,3433.2225900000194,33.6722498038449,3433.2225900000194,3433.2225900000194,52122 52232
101/280,52141,52139,210,Urb,Fwy/Ramp,2562.84326,6881.43213,3187.97754,4983.07568,776.30823,18391.63684,3.0,5.0,14779.666666666646,2190.0,4999.66666666666,2967.16666666666,4073.16666666666,549.666666666666,1.1702480639269406,372.8432600000001,17.02480639269407,372.8432600000001,372.8432600000001,1.3763781845456384,1881.7654633333404,37.637818454563835,1881.7654633333404,1881.7654633333404,1.0744180890861115,220.8108733333397,7.44180890861114,220.8108733333397,220.8108733333397,1.2233910585539527,909.9090133333398,22.339105855395257,909.9090133333398,909.9090133333398,1.4123254639175276,226.64156333333403,41.23254639175276,226.64156333333403,226.64156333333403,1.2443877967477859,3611.970173333353,24.43877967477858,3611.970173333353,3611.970173333353,52141 52139
101/280,52139,52264,211,Urb,Fwy/Ramp,2376.01831,5322.59326,2994.34644,3994.36255,451.68826,15139.00882,3.0,5.0,9736.333333333318,2441.66666666666,3473.5,1686.83333333333,1592.66666666666,541.666666666666,0.9731133010238934,-65.64835666666022,-2.688669897610665,65.64835666666022,65.64835666666022,1.5323429566719446,1849.0932599999996,53.234295667194466,1849.0932599999996,1849.0932599999996,1.7751288054540098,1307.5131066666697,77.51288054540099,1307.5131066666697,1307.5131066666697,2.507971462955222,2401.69588333334,150.79714629552223,2401.69588333334,2401.69588333334,0.8338860184615396,-89.97840666666593,-16.61139815384604,89.97840666666593,89.97840666666593,1.5548983689958598,5402.6754866666815,55.48983689958599,5402.6754866666815,5402.6754866666815,52139 52264
101/280,7732,6985,212,Sub,Fwy/Ramp,315.60706,1347.67249,393.10947,735.87445,135.8477,2928.1111699999997,4.0,5.0,3959.333333333329,576.666666666666,1628.83333333333,523.333333333333,848.5,382.0,0.5472954797687868,-261.05960666666596,-45.27045202312132,261.05960666666596,261.05960666666596,0.8273851366008407,-281.16084333333015,-17.261486339915937,281.16084333333015,281.16084333333015,0.7511645923566883,-130.22386333333304,-24.88354076433117,130.22386333333304,130.22386333333304,0.8672651149086624,-112.62554999999998,-13.273488509133763,112.62554999999998,112.62554999999998,0.3556222513089005,-246.1523,-64.43777486910994,246.1523,246.1523,0.7395465154066349,-1031.2221633333293,-26.045348459336516,1031.2221633333293,1031.2221633333293,7732 6985
101/280,6985,6980,213,Sub,Fwy/Ramp,1296.29492,2571.83081,1115.72681,1568.2959,366.63074,6918.7791799999995,4.0,5.0,3512.999999999996,780.666666666666,1390.33333333333,555.5,600.5,186.0,1.6604973356105908,515.6282533333341,66.04973356105909,515.6282533333341,515.6282533333341,1.849794397027096,1181.4974766666699,84.97943970270961,1181.4974766666699,1181.4974766666699,2.008509108910891,560.2268099999999,100.85091089108909,560.2268099999999,560.2268099999999,2.6116501248959203,967.7959000000001,161.16501248959202,967.7959000000001,967.7959000000001,1.971133010752688,180.63074,97.11330107526882,180.63074,180.63074,1.9694788442926296,3405.7791800000036,96.94788442926296,3405.7791800000036,3405.7791800000036,6985 6980
101/280,6994,6996,214,Sub,Fwy/Ramp,9.0,0.0,0.0,0.0,0.0,9.0,4.0,5.0,3285.333333333332,634.666666666666,1214.5,612.5,638.666666666666,185.0,0.014180672268907579,-625.666666666666,-98.58193277310924,625.666666666666,625.666666666666,0.0,-1214.5,-100.0,1214.5,1214.5,0.0,-612.5,-100.0,612.5,612.5,0.0,-638.666666666666,-100.0,638.666666666666,638.666666666666,0.0,-185.0,-100.0,185.0,185.0,0.002739448051948053,-3276.333333333332,-99.7260551948052,3276.333333333332,3276.333333333332,6994 6996
101/280,6996,6995,215,Sub,Fwy/Ramp,0.0,0.0,0.0,28.26393,33.20494,61.468869999999995,4.0,5.0,2896.6666666666665,313.0,1136.5,958.833333333333,419.0,69.3333333333333,0.0,-313.0,-100.0,313.0,313.0,0.0,-1136.5,-100.0,1136.5,1136.5,0.0,-958.833333333333,-100.0,958.833333333333,958.833333333333,0.06745568019093079,-390.73607,-93.25443198090692,390.73607,390.73607,0.4789174038461541,-36.1283933333333,-52.10825961538459,36.1283933333333,36.1283933333333,0.02122055350978136,-2835.1977966666664,-97.87794464902187,2835.1977966666664,2835.1977966666664,6996 6995
101/280,7702,52234,301,UrbBiz,Fwy/Ramp,4111.53809,8959.22168,4098.86377,5267.13965,690.58221,23127.345400000002,2.0,5.0,13144.66666666665,2530.0,4490.16666666666,2350.33333333333,3183.16666666666,591.0,1.6251138695652174,1581.53809,62.51138695652174,1581.53809,1581.53809,1.995298247281099,4469.055013333341,99.5298247281099,4469.055013333341,4469.055013333341,1.743949980144663,1748.53043666667,74.39499801446628,1748.53043666667,1748.53043666667,1.6546854756793583,2083.97298333334,65.46854756793583,2083.97298333334,2083.97298333334,1.1684978172588834,99.58221000000003,16.84978172588833,99.58221000000003,99.58221000000003,1.7594470811989678,9982.678733333352,75.94470811989677,9982.678733333352,9982.678733333352,7702 52234
101/280,22460,52271,302,UrbBiz,Art,2964.21704,5797.42285,2428.9917,3619.94727,652.81293,15463.391790000001,2.0,7.0,21057.66666666665,4066.66666666666,7339.16666666666,3681.83333333333,4852.0,1118.0,0.7289058295081979,-1102.4496266666602,-27.109417049180212,1102.4496266666602,1102.4496266666602,0.7899293085045993,-1541.7438166666598,-21.007069149540065,1541.7438166666598,1541.7438166666598,0.6597234258295239,-1252.8416333333298,-34.0276574170476,1252.8416333333298,1252.8416333333298,0.7460732213520198,-1232.0527299999999,-25.392677864798017,1232.0527299999999,1232.0527299999999,0.5839113864042934,-465.18706999999995,-41.60886135957066,465.18706999999995,465.18706999999995,0.7343354814556858,-5594.274876666648,-26.566451854431417,5594.274876666648,5594.274876666648,22460 52271
101/280,52134,52261,303,UrbBiz,Fwy/Ramp,3693.96191,7891.38574,4209.04736,5570.22656,568.71912,21933.34069,2.0,5.0,13830.999999999987,2143.33333333333,4890.33333333333,2936.16666666666,3586.5,274.666666666666,1.7234658989113558,1550.6285766666701,72.34658989113558,1550.6285766666701,1550.6285766666701,1.6136703169518107,3001.0524066666694,61.36703169518106,3001.0524066666694,3001.0524066666694,1.4335178611568402,1272.8806933333394,43.351786115684014,1272.8806933333394,1272.8806933333394,1.553109315488638,1983.72656,55.31093154886379,1983.72656,1983.72656,2.0705793203883545,294.052453333334,107.05793203883545,294.052453333334,294.052453333334,1.5858101865374898,8102.340690000014,58.58101865374897,8102.340690000014,8102.340690000014,52134 52261
101/280,52132,52130,304,UrbBiz,Fwy/Ramp,4102.33887,8563.45215,3702.98193,5846.29541,1047.79712,23262.865479999997,2.0,5.0,15009.999999999985,2846.66666666666,5208.33333333333,2424.33333333333,3800.33333333333,730.333333333333,1.4411026475409867,1255.6722033333394,44.11026475409868,1255.6722033333394,1255.6722033333394,1.644182812800001,3355.118816666669,64.41828128000007,3355.118816666669,3355.118816666669,1.5274227677712107,1278.64859666667,52.74227677712108,1278.64859666667,1278.64859666667,1.5383638479080797,2045.9620766666699,53.836384790807955,2045.9620766666699,2045.9620766666699,1.434683413966226,317.4637866666669,43.4683413966226,317.4637866666669,317.4637866666669,1.5498244823451046,8252.865480000011,54.98244823451045,8252.865480000011,8252.865480000011,52132 52130
101/280,52302,33394,305,UrbBiz,Fwy/Ramp,5803.35205,11455.24023,6617.18115,6052.65723,602.24573,30530.67639,2.0,5.0,22745.666666666653,4628.33333333333,7595.33333333333,5388.5,4822.16666666666,311.333333333333,1.253875127835795,1175.0187166666701,25.387512783579492,1175.0187166666701,1175.0187166666701,1.5081945356798039,3859.906896666669,50.81945356798039,3859.906896666669,3859.906896666669,1.2280191426185396,1228.6811500000003,22.801914261853952,1228.6811500000003,1228.6811500000003,1.2551737939377199,1230.49056333334,25.517379393771993,1230.49056333334,1230.49056333334,1.934408126338332,290.912396666667,93.44081263383319,290.912396666667,290.912396666667,1.3422634226299524,7785.009723333347,34.22634226299523,7785.009723333347,7785.009723333347,52302 33394
101/280,21812,52128,306,UrbBiz,Fwy/Ramp,3786.58521,7559.35742,3296.10107,4489.77148,791.32336,19923.13854,2.0,5.0,12518.99999999998,2690.33333333333,4704.66666666666,2167.16666666666,2402.83333333333,554.0,1.4074780857390676,1096.2518766666703,40.74780857390677,1096.2518766666703,1096.2518766666703,1.6067785362051887,2854.6907533333406,60.677853620518874,2854.6907533333406,2854.6907533333406,1.5209264338998738,1128.93440333334,52.092643389987394,1128.93440333334,1128.93440333334,1.8685322105847293,2086.9381466666705,86.85322105847291,2086.9381466666705,2086.9381466666705,1.4283815162454874,237.32335999999998,42.83815162454873,237.32335999999998,237.32335999999998,1.5914321063982773,7404.13854000002,59.143210639827714,7404.13854000002,7404.13854000002,21812 52128
101/280,52305,52273,307,UrbBiz,Fwy/Ramp,2101.2981,4031.18921,1985.38086,2988.18018,320.70575,11426.7541,2.0,5.0,11529.33333333333,2034.0,4091.5,2636.83333333333,2554.0,213.0,1.0330865781710914,67.29809999999998,3.308657817109143,67.29809999999998,67.29809999999998,0.985259491628987,-60.31079,-1.4740508371013075,60.31079,60.31079,0.7529413538967206,-651.4524733333299,-24.705864610327946,651.4524733333299,651.4524733333299,1.170000070477682,434.18017999999984,17.0000070477682,434.18017999999984,434.18017999999984,1.5056607981220658,107.70575000000002,50.56607981220659,107.70575000000002,107.70575000000002,0.9911027610732048,-102.5792333333302,-0.8897238926795151,102.5792333333302,102.5792333333302,52305 52273
101/280,52273,52272,308,UrbBiz,Fwy/Ramp,2819.28809,4521.80469,1903.8385,2605.30591,375.95917,12226.19636,2.0,5.0,16095.333333333325,4734.33333333333,5275.0,2225.33333333333,3045.33333333333,815.333333333333,0.5954984348377107,-1915.0452433333303,-40.45015651622893,1915.0452433333303,1915.0452433333303,0.8572141592417062,-753.1953100000001,-14.278584075829384,753.1953100000001,753.1953100000001,0.8555295835829851,-321.4948333333298,-14.44704164170148,321.4948333333298,321.4948333333298,0.8555076324430833,-440.0274233333298,-14.449236755691668,440.0274233333298,440.0274233333298,0.4611110016353231,-439.37416333333306,-53.88889983646769,439.37416333333306,439.37416333333306,0.7596112554363588,-3869.136973333325,-24.038874456364123,3869.136973333325,3869.136973333325,52273 52272
101/280,52272,52509,309,Urb,Fwy/Ramp,2487.78564,4262.87305,1707.23193,2783.8894,476.96072,11718.74074,3.0,1.0,14292.499999999987,2798.33333333333,4957.5,2533.66666666666,3282.33333333333,720.666666666666,0.8890240524121512,-310.5476933333298,-11.09759475878488,310.5476933333298,310.5476933333298,0.8598836207766012,-694.6269499999999,-14.011637922339887,694.6269499999999,694.6269499999999,0.6738186804367864,-826.4347366666602,-32.61813195632136,826.4347366666602,826.4347366666602,0.8481434142378399,-498.4439333333298,-15.185658576216015,498.4439333333298,498.4439333333298,0.6618326364477343,-243.70594666666597,-33.81673635522658,243.70594666666597,243.70594666666597,0.8199223886653846,-2573.759259999988,-18.00776113346154,2573.759259999988,2573.759259999988,52272 52509
101/280,52127,52170,310,UrbBiz,Fwy/Ramp,8175.34375,15759.27246,6864.27197,13041.93652,3109.70703,46950.531729999995,2.0,1.0,33010.99999999989,8652.33333333333,11197.9999999999,6348.0,5051.0,1761.66666666666,0.9448715664367997,-476.9895833333303,-5.512843356320034,476.9895833333303,476.9895833333303,1.4073292070012628,4561.2724600001,40.73292070012628,4561.2724600001,4561.2724600001,1.0813282876496535,516.2719699999998,8.13282876496534,516.2719699999998,516.2719699999998,2.5820503900217777,7990.936519999999,158.20503900217778,7990.936519999999,7990.936519999999,1.7652073964049264,1348.04036333334,76.52073964049264,1348.04036333334,1348.04036333334,1.4222692959922496,13939.531730000104,42.22692959922495,13939.531730000104,13939.531730000104,52127 52170
101/280,52508,52115,311,Urb,Fwy/Ramp,6056.86621,10452.07227,5652.08984,3992.20532,566.99115,26720.224790000004,3.0,1.0,39158.999999999985,8237.33333333333,14761.5,7196.33333333333,6684.83333333333,2279.0,0.7352945382809973,-2180.46712333333,-26.47054617190026,2180.46712333333,2180.46712333333,0.7080630200182909,-4309.427729999999,-29.193697998170915,4309.427729999999,4309.427729999999,0.7854124563435085,-1544.2434933333307,-21.458754365649146,1544.2434933333307,1544.2434933333307,0.5972034186840861,-2692.6280133333303,-40.27965813159138,2692.6280133333303,2692.6280133333303,0.2487894471259324,-1712.0088500000002,-75.12105528740676,1712.0088500000002,1712.0088500000002,0.6823520720651706,-12438.775209999982,-31.764792793482943,12438.775209999982,12438.775209999982,52508 52115
101/280,52767,23611,312,UrbBiz,Fwy/Ramp,2237.71118,4134.30371,1595.52209,2098.25122,343.61862,10409.40682,2.0,5.0,15321.333333333301,3688.66666666666,5212.16666666666,2970.16666666666,2323.66666666666,1126.66666666666,0.6066449972889943,-1450.9554866666604,-39.335500271100564,1450.9554866666604,1450.9554866666604,0.7932025152687633,-1077.8629566666596,-20.67974847312367,1077.8629566666596,1077.8629566666596,0.5371826799842894,-1374.6445766666602,-46.281732001571065,1374.6445766666602,1374.6445766666602,0.9029914875914529,-225.41544666666005,-9.700851240854714,225.41544666666005,225.41544666666005,0.3049869408284042,-783.04804666666,-69.50130591715958,783.04804666666,783.04804666666,0.6794060669219404,-4911.926513333301,-32.05939330780597,4911.926513333301,4911.926513333301,52767 23611
